x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,label
0,0,0,945,1561,22,21,5,114,114,0,0,15602,3188,5148,10,4,4,0
4,0,19,442,1568,113,16,0,1247,1247,0,0,43209,3200,2989,0,0,0,0
64,97,43,3800,1575,95,123,192,3845,3844,17.6846,-12.2739,64324,3170,15225,79,26,16,0
0,0,0,424,1593,3,0,0,215,215,0,0,18342,3199,3246,0,0,0,0
3,24,3,201,230,162,102,392,539,543,1.9504,-4.2141,29014,3801,9455,22,10,8,0
23,0,5,2650,368,61,308,5,1156,1156,0,0,42179,3230,14665,5744,1927,3,0
279,36,158,1405,536,1123,2854,231,642,642,1.6774,-1.782,31870,1914,10605,162,81,45,0
85,269,24,890,631,125,371,1398,872,893,23.606,-24.7202,37569,1524,8707,49,18,13,0
62,26,5,236,1229,122,1907,358,559,559,0,-0.0962,29516,2711,15480,120,43,38,0
726,335,55,1347,1337,421,5098,2595,1631,1629,14.4065,-7.6972,47819,4911,18063,190,65,43,0
0,0,0,435,1467,5,4,0,459,459,0,0,26297,2884,4152,0,0,0,0
2,0,0,120,229,13,192,54,129,129,0,0,16065,1337,4229,0,0,0,0
5575,299,748,114789,375,64623,138566,5596,764,764,0,0,34794,3162,13062,343,104,54,0
161,19,13,723,405,249,3092,322,314,307,2.8585,-0.7164,21112,1719,7237,89,32,24,0
322,223,24,2668,575,269,2739,2392,500,499,1.5703,-1.2861,27492,2997,8851,3,1,1,0
1331,697,255,2603,595,530,3451,1799,3308,3356,23.8224,-25.4211,62031,3616,14784,441,145,81,0
1911,391,477,2808,601,1666,7911,3000,2446,2432,24.9088,-13.9207,56285,4453,18845,1146,440,221,0
32,151,27,451,750,242,188,1194,1200,1204,1.9444,-3.0865,42741,3497,17148,347,135,71,0
0,0,0,699,932,18,12,0,538,538,0,0,28810,3198,12704,0,0,0,0
38,16,15,973,940,46,102,62,2130,2128,3.2651,-0.3472,52927,1394,7507,297,117,13,0
212,325,9,1943,945,160,3095,3207,652,619,38.2996,-25.6927,31245,1941,5835,11,4,4,0
3890,250,407,1882,1011,8188,58769,2428,1287,1320,8.4315,-17.5052,44039,4321,17451,414,171,108,0
76,56,10,891,1018,46,284,235,1776,1771,7.5343,-1.2977,49892,1636,7378,1300,450,43,0
102,9,99,1705,1049,646,746,123,682,684,0.3804,-0.5553,32819,1324,5231,406,93,41,0
121,8,21,842,1099,185,762,53,2052,2052,1.0614,0,52409,2498,13626,2110,797,229,0
13,3,7,655,1293,54,187,42,1411,1408,1.5692,-0.1038,45208,3144,18456,863,311,141,0
434,99,48,1701,1561,346,3981,1178,1113,1113,0,0,41475,3861,16863,321,123,73,0
0,0,0,462,1568,4,1,0,1563,1563,0,0,47014,3200,12597,0,0,0,0
5,0,2,1261,1584,21,36,2,363,363,0,0,22985,3226,4381,446,131,13,0
196,120,27,359,238,211,2298,869,1158,1158,0,0,42202,3414,13612,2048,695,29,0
47,59,24,3107,468,81,283,474,537,537,0.4831,-0.1573,28781,1817,6440,194,14,9,0
665,500,26,591,499,235,4403,3791,1675,1692,22.1063,-31.3845,48814,5180,19103,139,56,38,0
261,393,14,233,546,77,1916,5342,1064,1024,16.2882,-7.8393,39935,4579,17499,166,58,34,0
2287,769,693,6807,675,3064,10909,3013,1755,1728,30.9669,-25.4259,49350,2933,16408,209,73,54,0
26,5,18,1589,894,109,203,26,654,652,0.599,0,32207,1364,6462,64,25,15,0
30,88,15,979,918,60,107,434,956,959,9.1021,-6.0883,38783,1320,7408,71,25,21,0
69,11,8,556,935,141,815,118,397,397,1.4536,-1.2382,24081,1269,7844,404,143,50,0
196,42,32,1910,1046,387,1298,166,1853,1844,5.6175,-1.0848,50618,3970,21044,0,0,0,0
616,104,73,2492,1077,1914,12401,1339,1285,1286,5.7898,-3.8394,43673,4236,19171,663,229,70,0
6,0,19,845,1102,62,18,2,1328,1328,0,0,44094,2783,9688,0,0,0,0
17,2,3,221,1110,16,60,11,815,816,0.5999,-0.3129,36048,2910,16369,706,255,119,0
10,0,8,1488,1390,60,57,1,832,832,0,0,36356,2752,6909,399,45,19,0
16,4,4,844,1406,44,143,37,1489,1489,0,0,46199,3807,11514,5373,114,50,0
282,22,59,1355,1499,149,1041,215,2370,2367,11.2249,-0.3192,55576,2644,9261,757,262,49,0
0,0,4,941,1502,305,8,0,94,94,0,0,14218,3200,1674,0,0,0,0
0,0,3,1067,1522,8,1,0,1863,1863,0,0,50751,3198,1668,0,0,0,0
0,0,5,1372,1552,34,0,1,869,869,0,0,37194,3193,6774,0,0,0,0
0,0,0,353,1582,2,2,0,236,236,0,0,18966,3200,3313,0,0,0,0
177,14,28,631,325,266,2246,190,382,382,0,0,23673,2009,10297,66,23,19,0
157,95,21,2194,555,89,1148,905,861,861,9.6903,-8.7069,36998,3940,10654,124,42,7,0
598,29,36,270,636,516,9299,497,649,649,0,0,32158,3211,12169,126,49,41,0
213,129,53,776,781,503,2047,1865,1222,1227,9.9493,-8.7996,43015,3735,18529,173,63,53,0
697,14,53,1974,921,429,2581,303,445,445,0,0,25821,2071,8481,18,11,5,0
111,94,71,1873,1170,377,569,501,1466,1440,13.6198,-4.4684,45631,2351,8455,110,42,28,0
113,69,17,509,1407,68,430,190,1335,1298,16.275,-5.9699,43849,1358,9234,410,151,93,0
63,105,26,5527,1484,622,1044,1411,482,479,12.1427,-9.0937,27045,1195,7456,19,8,7,0
112,37,29,805,1505,185,721,210,3331,3328,2.9624,-1.5681,61806,4138,22503,4707,1722,219,0
1,0,0,806,1604,4,4,0,814,814,0,0,36037,3208,4374,5,2,1,0
0,1,0,139,250,3,23,22,345,345,0,0,22597,1928,5961,1433,6,5,0
114,25,23,368,302,88,535,173,656,656,0,0,32284,2682,8725,25,9,7,0
324,2,271,6836,587,825,1023,4,2316,2316,1.4985,0,54970,3227,9557,163,59,8,0
398,161,60,3989,725,1122,8070,3313,567,592,10.9362,-18.4792,30429,3413,13607,82,32,21,0
522,126,93,4524,778,1138,5714,1191,521,468,21.8579,-4.3686,26565,1434,8120,72,26,24,0
86,10,23,1161,810,107,331,61,1723,1723,0.5782,-0.2275,49289,1972,11536,1709,584,197,0
7657,237,3304,3042,837,23280,76575,1403,1432,1422,4.6367,-4.0061,45359,3844,12498,883,351,107,0
629,80,225,2752,900,25419,3638,772,1319,1319,2.077,-2.8332,44038,3877,15510,132,52,29,0
208,127,61,2639,906,246,917,684,1125,1118,23.239,-7.8581,41582,2067,11896,246,81,48,0
5,7,7,1412,908,290,179,118,274,274,0.3283,0,20167,2968,11922,667,149,11,0
4404,267,2006,15660,918,5740,14541,767,5142,5134,20.9813,-6.4979,68386,3730,17509,2510,884,207,1
291,173,27,796,926,426,2268,1683,1141,1138,6.0824,-3.781,41908,3375,13942,144,53,39,1
100,144,19,701,1391,262,1440,1543,810,810,0,0,35886,3728,18351,269,93,52,1
164,37,58,894,1494,579,1807,339,1369,1381,6.1226,-5.7506,44927,3507,19254,1324,410,95,1
411,171,142,2759,1626,320,1278,705,5840,5839,19.4667,-12.2646,71112,4148,11689,3990,395,106,1
10,2,1,113,244,23,50,65,408,408,0,0,24463,1501,7890,71,38,17,1
24,2,4,148,251,53,290,66,478,478,0,0,27016,2317,10712,119,41,16,1
139,161,14,196,288,98,1119,1096,1046,1032,7.3008,-2.1763,40157,2068,8675,253,93,57,1
81,126,52,135,329,377,678,886,920,920,0,0,38121,1757,8080,154,40,26,1
24,0,16,297,361,20,30,0,6054,6054,0,0,71264,3199,19063,0,0,0,1
114,20,5,191,399,107,998,89,746,739,2.5622,-0.0476,34236,1780,8178,233,86,73,1
26,0,7,837,489,73,254,30,583,583,0,0,30124,1688,9974,2664,902,124,1
1,0,3,717,504,45,20,19,570,570,0,0,29896,3050,7151,4233,1,1,1
812,215,402,1144,522,700,1660,706,2442,2442,0.2715,0,56290,2551,6209,1249,446,285,1
8103,270,719,3411,724,2574,23560,1061,1833,1832,6.2885,-2.5384,50506,3501,11257,943,326,177,1
134,30,33,750,769,409,1304,236,468,468,0,0,26521,1622,9730,651,213,78,1
1,0,10,433,842,15,4,1,3301,3301,0,0,61704,3200,3142,0,0,0,1
0,0,0,485,880,17,24,1,233,233,0,0,18906,3200,8249,0,0,0,1
4,0,1,481,1046,13,7,0,799,799,0,0,35622,3189,10805,0,0,0,1
1,0,2,802,1113,32,8,1,502,502,0,0,27649,3200,11421,0,0,0,1
37,84,15,349,1171,56,247,641,691,686,5.3323,-3.5867,32903,1524,7455,197,68,52,1
106,120,113,1610,1250,1626,1816,1630,947,951,4.2395,-6.8833,38580,4697,11438,47,20,9,1
6,0,35,1555,1465,317,42,0,1451,1451,0,0,45741,3200,11964,256,84,50,1
1,0,2,942,1503,29,6,0,583,583,0,0,30120,2905,1936,0,0,0,1
0,0,0,466,1505,18,4,0,274,274,0,0,20142,3200,8242,0,0,0,1
200,98,35,979,90,118,854,766,1119,1119,0,0,41608,1700,8017,293,92,24,1
25,21,6,400,409,112,302,421,676,677,0.3905,-0.9135,32697,5121,9757,216,31,9,1
114,18,3,856,496,101,2049,884,150,150,0,0,16592,1675,8841,32,12,8,1
170,28,42,941,598,219,822,153,1227,1222,3.6826,-0.059,42966,1303,7486,1160,404,83,1
9,0,0,641,814,17,59,0,1450,1450,0,0,45704,3227,4973,76,33,10,1
0,0,1,2068,816,6,1,1,538,538,0,0,28836,3098,88,0,0,0,1
77,0,46,1439,1018,1436,2673,74,406,406,0,0,24395,2683,12931,467,152,53,1
0,0,0,1611,1074,62,19,0,79,79,0,0,13593,3077,11034,0,0,0,1
36,0,4,19974,1468,21,257,0,1077,1077,0,0,40929,3208,9010,6420,2431,2,1
134,117,34,571,1561,85142,417,398,1668,1673,5.7575,-5.4172,48569,1987,10592,457,172,84,1
50,3,19,390,146,52,148,9,3365,3365,0.7468,0,62223,2675,7725,3132,1671,205,1
64,53,11,387,224,188,1656,1385,468,469,0.4679,-0.9574,26618,3633,17293,26,10,10,1
380,183,150,1371,304,381,1275,980,2012,2011,3.9635,-4.497,52083,2682,9364,567,191,111,1
534,321,35,445,351,244,3993,3057,1458,1465,13.1061,-17.8888,45972,4961,18092,279,141,51,1
0,0,0,228,360,4,11,0,302,302,0,0,20842,2019,4196,3765,1,1,1
186,263,43,701,430,231,1116,1768,819,823,6.5375,-8.5096,36161,1953,9559,86,33,30,1
301,596,30,1281,494,136,1743,3360,1029,1055,32.4763,-40.7747,40509,2501,10213,72,26,18,1
20,18,43,513,507,432,156,181,899,899,0.5361,-0.8706,37669,3162,17126,222,69,52,1
74,25,1,153,537,39,1349,360,279,279,0.9443,-0.1342,20432,2512,7434,13,9,6,1
469,28,273,540,573,700,1458,104,2147,2147,1.1445,0,53229,1792,9012,677,193,89,1
0,4,0,345,574,129,109,392,38,38,0,-0.4733,11305,3203,13398,15,7,4,1
178,71,21,271,576,214,2232,758,927,927,1.568,-0.5486,38244,3890,18587,422,142,78,1
93,33,29,472,576,501,1832,565,697,704,2.109,-2.9383,33370,3795,20686,250,92,60,1
227,52,49,310,589,224,2068,321,1944,1944,0.0944,0,51458,3295,17311,1243,437,139,1
843,959,202,1226,613,809,3918,4207,2967,2967,0,0,60080,4359,22374,548,193,131,1
0,0,1,794,741,24,26,2,740,740,0,0,34267,3199,8507,48,15,6,1
630,194,182,2041,762,1230,4502,1205,964,972,11.1094,-8.0651,38933,2182,11340,196,66,52,1
0,0,14,610,788,496,21,0,353,353,0,0,22793,2691,5953,7,3,2,1
70,4,6,404,819,335,1878,109,426,426,0.4857,0,25362,2153,9928,0,0,0,1
1,0,1,486,829,22,3,0,606,606,0,0,30856,3129,7311,0,0,0,1
97,14,13,627,851,83,647,140,912,911,1.1539,-1.2114,38007,3493,18941,1554,555,175,1
544,342,773,1752,870,1057,796,618,3942,3942,0.6396,0,64505,2218,11712,445,131,65,1
104,54,188,1448,940,1685,990,211,1825,1825,0,0,50442,3026,13390,1837,527,107,1
420,154,79,1789,995,254,1684,488,1902,1903,18.9962,-8.6936,51135,2606,13825,234,107,69,1
1146,226,440,2374,998,979,3579,1128,2215,2216,19.3864,-17.8462,53958,2768,15008,1293,458,233,1
402,42,80,1837,1024,1269,1237,193,2195,2195,0.0844,0,53718,2978,12242,2334,977,241,1
1317,1246,500,4630,1094,881,3689,3979,2621,2622,37.7964,-34.4325,57514,3265,14074,240,78,46,1
38,2,10,677,1271,67,498,103,189,189,0.1742,-0.0799,17368,1387,9170,34,14,8,1
9,0,11,2633,1316,19,9,0,7019,7019,0,0,74745,3214,18768,7,3,2,1
1,0,1,181,1608,16,86,16,281,281,0,0,20445,1619,8327,23,9,8,1
2,0,4,1287,1644,27,11,5,578,578,0,0,30052,3200,17218,0,0,0,1
1,0,4,492,1677,4,4,0,83,83,0,0,13672,2898,17643,0,0,0,1
264,114,9,1637,1719,153,3689,1360,830,830,0,0,36283,3634,15836,103,38,34,1
2,0,3,431,370,36,56,4,810,810,0,0,35840,2616,9281,5265,1612,57,1
0,0,0,327,648,11,2,0,363,363,0,0,22976,3199,12432,0,0,0,1
604,297,58,301,736,288,3288,1266,1630,1635,7.4452,-7.3277,47903,3557,12806,392,140,85,1
61,138,63,1581,837,841,1272,1976,795,805,3.0076,-5.6602,35772,3682,17668,420,157,105,1
74,55,36,1133,1008,482,907,594,405,419,2.3182,-4.9957,24878,1847,11914,383,123,51,1
0,0,0,580,1258,5,1,0,542,542,0,0,28984,3200,7309,0,0,0,1
6,0,1,1173,1270,39,148,2,645,645,0,0,31973,3200,14798,8256,2410,11,1
176,47,125,967,1549,476,655,240,2095,2108,5.6139,-7.6515,52781,2541,11370,807,403,137,1
119,523,38,490,201,119,421,1885,1673,1625,39.3618,-21.1352,47728,1749,6490,125,44,20,1
133,135,64,885,256,286,707,741,2507,2502,11.8974,-7.2365,56751,3850,20692,336,125,80,1
11,26,7,733,338,4880,114,725,778,780,1.6047,-1.9836,35086,3404,19478,269,94,49,1
1800,231,560,5715,626,1878,7464,1176,1714,1708,13.6326,-5.5821,49119,2998,13963,0,0,0,1
991,176,115,2466,645,400,3102,720,1312,1306,16.8447,-8.8906,43952,1638,7023,569,189,95,1
0,0,0,885,842,12,10,2,48,48,0,0,11909,3200,16756,0,0,0,1
317,238,240,1764,973,686,1138,1206,2294,2281,33.488,-19.0126,54487,2043,9301,1624,567,281,1
75,3,10,2455,1244,136,895,93,394,394,0,-0.089,23985,3179,10159,4,3,2,1
210,21,18,860,1248,197,2472,353,463,454,1.5327,-0.2986,26158,2473,11395,250,110,64,1
563,3,332,4522,1458,2651,4965,88,997,997,1.0297,0,39367,2994,12637,531,132,63,1
0,0,0,439,1634,6,0,0,222,222,0,0,18607,3200,3346,0,0,0,1
89,13,2,245,245,53,1117,277,504,501,0.5638,0,27633,1903,11027,175,67,39,1
18233,122,1702,4267,314,12357,85874,598,482,483,2.2555,-3.1514,27126,1730,5557,116,20,14,1
161,120,75,3917,435,280,575,777,1092,1073,14.0742,-6.3333,40901,2066,11707,121,39,31,1
54,245,13,1462,463,105,511,1774,652,639,16.3735,-10.2517,31835,2320,8721,0,0,0,1
37,28,4,414,570,67,606,294,388,390,3.4188,-3.3796,23823,1413,6590,38,21,10,1
47,84,22,261,608,403,906,294,688,690,0.5958,-1.9723,33032,2577,13935,879,333,136,1
13,4,1,688,620,24,194,60,870,870,0,0,37211,2667,13132,661,147,94,1
12,2,1,264,836,10,81,20,2178,2178,0,0,53561,2951,9741,421,164,84,1
988,179,72,951,837,755,11037,2607,953,958,6.3651,-6.4053,38742,4651,13662,13,10,3,1
74,45,22,1171,938,308,1102,449,1121,1121,0,0,41635,4261,19284,483,160,42,1
58,164,65,4014,938,213,457,1605,436,428,15.5408,-8.8782,25383,1248,6821,38,18,14,1
3,0,2,993,1105,19,40,0,857,857,0,0,36910,3200,11096,0,0,0,1
1,0,2,652,1303,78,7,9,739,739,0,0,34225,3200,12364,0,0,0,1
0,0,0,548,1653,3,1,0,3,3,0,0,4981,3200,3268,0,0,0,1
294,379,81,1082,423,312,2320,2952,1727,1749,21.1994,-25.8335,49588,4091,17336,0,0,0,1
0,0,0,927,541,7,13,1,85,85,0,0,13787,3199,10969,0,0,0,1
0,0,1,670,1031,10,3,0,866,866,0,0,37040,3200,3416,0,0,0,1
10,5,4,3108,177,102,445,211,185,185,0,0,17274,1252,6482,0,0,0,1
20,32,4,122,185,17,123,149,1917,1917,0,0,51276,5068,26607,1109,386,198,1
406,35,68,694,353,218,1098,111,5020,5016,3.3028,-1.5866,67527,3514,13154,4887,1131,440,1
1134,148,483,615,433,1475,2480,666,1180,1188,1.2168,-5.6989,42607,3765,10954,49,22,12,1
50,32,276,744,474,1148,254,191,2955,2952,1.7082,-0.3401,59944,2844,17334,2074,747,372,1
13,2,4,739,483,41,199,25,598,598,0.1555,0,30551,1550,9009,476,187,75,1
67,10,66,1406,513,653,652,166,878,876,0.9874,0,37262,3409,12238,238,26,18,1
175,18,25,1270,867,131,1001,191,1495,1493,0.6516,0,46280,2993,16272,499,175,42,1
262,4,40,1782,906,1288,3975,148,643,643,0,0,31902,2777,8662,0,0,0,1
2,0,2,10336,946,74,51,1,793,793,0,0,35543,3208,12262,4,2,2,1
1,0,3,1119,976,37,11,0,606,606,0,0,30856,3200,1799,0,0,0,1
3,0,2,412,980,3,7,0,1139,1139,0,0,41927,3200,6879,0,0,0,1
79,1,5,1470,1105,18,206,3,8626,8626,0,0,80010,4744,19858,9681,3479,35,1
48,7,81,1690,1167,471,301,69,920,920,0,0,38097,2169,7761,42,2,1,1
365,292,127,1889,1167,799,2499,1972,2211,2189,15.6051,-9.3547,53581,4268,18375,599,211,139,1
231,25,84,2155,1218,323,895,100,2327,2327,0.1278,0,55086,2183,13800,1703,612,197,1
18,2,6,997,1290,68,125,25,998,997,0.1654,0,39400,2247,9504,451,156,29,1
45,0,56,3559,1367,691,524,53,983,983,0,-0.1708,39155,3612,16499,758,264,27,1
129,7,53,1205,1379,167,478,24,966,966,0.2065,-0.0298,38878,1661,9946,622,215,141,1
1,0,3,1041,1575,17,1,0,622,622,0,0,31276,3200,2092,0,0,0,1
214,253,35,3495,169,382,1812,1275,1891,1858,29.3826,-13.0774,50709,3834,16038,1393,452,193,1
10,0,4,245,326,6,11,0,8470,8470,0,0,79320,3200,5909,0,0,0,1
103,81,8,359,505,142,867,805,509,509,0,0,27851,2657,10198,39,3,3,1
1,0,1,444,770,2,3,0,2538,2538,0,0,57021,3200,1410,12,4,2,1
78,98,21,1721,785,98,360,1581,3372,3375,3.6265,-5.5673,62257,4293,16712,3784,1404,247,1
26,100,3,366,792,41,678,951,767,748,8.9458,-5.0931,34451,4000,15788,232,81,55,1
701,35,298,1155,977,810,2842,470,2062,2062,0.3018,0,52521,2899,5251,1115,383,218,1
70,324,4,464,299,51,457,895,927,929,2.0706,-2.459,38276,1586,10471,291,104,55,1
67,184,116,623,604,603,401,2075,1064,1073,2.8744,-5.3618,40880,3902,12487,162,66,27,1
312,37,248,3498,911,694,2063,108,2747,2747,5.6763,-0.1819,58606,2688,12387,987,343,169,1
57,34,137,2092,952,4680,2999,554,733,733,0.0361,-0.0587,34152,2644,15061,221,84,46,1
2041,1161,460,6476,1009,1028,5374,3861,2620,2608,16.8871,-8.9525,57477,3520,16261,372,131,102,1
4,0,4,300,1383,7,6,1,3417,3417,0,0,62485,3200,20194,0,0,0,1
153,20,11,752,259,135,1593,225,264,264,0,0,19951,1223,7779,67,23,20,1
108,125,10,734,289,113,1301,1511,382,374,8.2794,-9.8343,23437,1271,4746,47,18,6,1
131,14,42,432,379,125,435,69,1716,1712,2.413,-0.144,49156,1791,9401,3024,1034,178,1
2,1,2,246,430,20,35,1,388,388,0,0,23795,1919,4480,3970,2,2,1
241,177,56,959,448,137,756,525,1007,966,14.9674,-5.4492,38903,1385,6672,173,59,39,1
186,112,21,695,514,237,1750,1355,718,719,1.9984,-0.4467,33813,3052,15209,269,89,59,1
49,9,23,222,528,42,169,62,1381,1378,2.9659,0,44900,3423,18794,302,117,79,1
211,28,43,810,530,368,1748,346,629,623,8.6303,-0.3765,31387,1851,10312,113,41,30,1
9179,504,1137,7099,551,4183,43735,2480,1527,1527,0.1191,0,46823,3208,12829,147,48,31,1
193,16,33,13602,608,152,737,46,1905,1905,0.7039,0,51150,2902,13682,230,73,6,1
87,31,15,1216,618,359,1608,560,623,623,0,0,31363,3397,17880,341,122,61,1
4,0,3,407,626,66,31,1,689,689,0,0,32983,3245,8552,0,0,0,1
78,0,21,1015,663,223,920,9,1039,1039,0,0,40249,3211,8368,1818,170,17,1
1016,623,274,2723,678,738,3739,2327,2573,2509,32.7076,-15.61,56814,3288,14645,533,183,117,1
0,0,1,126,682,6,0,0,198,198,0,0,17783,3199,5998,0,0,0,1
1,0,23,352,686,33,2,0,4104,4104,0,0,65072,3200,11557,0,0,0,1
67,57,80,1017,784,824,596,744,1169,1170,2.4163,-3.2787,42361,4531,12916,1134,39,22,1
127,20,42,335,957,308,1291,233,683,682,1.3693,-0.3267,32788,2373,9564,0,0,0,1
0,0,7,668,987,157,13,0,247,247,0,0,19240,3159,8327,0,0,0,1
191,116,11,881,1158,52,824,490,692,700,12.035,-6.4253,33260,1215,7610,27,10,10,1
651,8,555,3592,1325,1144,1514,22,4720,4720,0,0,67228,2786,13147,2745,721,74,1
7,2,6,1154,1438,156,165,118,239,239,0.4702,0,19048,2641,14907,8,3,3,1
1,0,2,340,1600,16,6,0,1463,1463,0,0,45944,3124,11665,0,0,0,1
156,249,87,555,200,341,623,1460,942,939,16.7592,-8.6292,38452,1537,8767,353,121,95,1
2834,375,213,4122,451,928,13043,2021,2015,1997,10.0994,-5.7771,51985,3788,15752,561,202,94,1
80,114,35,779,569,139,663,733,637,615,14.265,-2.263,31065,1276,5230,105,39,33,1
63,11,11,317,617,97,687,177,440,440,0,0,25698,1660,7736,122,49,24,1
663,550,47,1459,831,331,3034,2400,2439,2457,15.8006,-16.6618,56412,3862,14538,368,131,98,1
178,13,27,1043,884,150,1415,172,918,918,0,0,38059,2951,14904,90,32,23,1
344,87,109,1394,1560,301,867,303,2108,2103,8.6608,-2.3006,52742,1875,14145,726,258,171,1
347,5,172,2335,78,728,1662,15,2044,2044,1.0296,0,52365,3503,10210,6428,2499,4,1
77,6,9,6274,92,107,442,31,935,935,0,0,38338,2685,11561,0,0,0,1
13,68,2,216,232,21,73,1106,275,279,5.352,-3.9794,20391,1376,3877,0,0,0,1
257,417,26,256,251,109,2017,2451,2329,2331,16.488,-17.7353,55168,4808,17437,458,137,68,1
124,5,22,705,293,182,2089,132,719,719,0,0,33828,2828,13425,0,0,0,1
182,26,30,342,336,176,1179,198,538,538,0,0,28840,1458,8348,368,125,73,1
123,78,19,209,359,44025,2285,1389,481,467,5.9773,-3.4786,26505,2909,11574,107,41,25,1
100,47,20,941,563,7666,20307,1260,1224,1223,2.3521,-0.3183,42979,4357,23413,952,275,124,1
6432,204,1220,1294,669,3198,19044,1286,946,944,0.9045,-0.5237,38532,3020,13673,263,83,47,1
1441,11,849,184,706,886,1551,109,1615,1615,0,0,47623,3120,6798,1208,408,202,1
509,243,98,2336,716,1376,5048,1908,1355,1351,12.9448,-9.7012,44410,3619,20931,471,166,119,1
1737,218,161,1985,849,481,7051,1054,1299,1299,1.5474,-0.5901,43879,3332,13534,503,179,113,1
117,63,76,1638,884,1125,2633,1162,538,538,0,0,28840,2294,7664,24,4,4,1
189,37,51,1420,888,576,1536,342,1941,1941,0,0,51365,3813,16662,640,151,75,1
150,19,24,479,974,151,890,121,4327,4319,4.4883,-0.383,66022,3764,17120,5049,1937,45,1
59,6,7,766,980,50,513,188,452,451,0.5224,-1.0062,26030,1466,9292,204,71,55,1
374,40,122,4346,983,676,1956,209,1236,1228,2.4662,-1.1681,43050,2615,15638,1018,354,137,1
213,55,58,408,987,211,1212,441,961,961,3.6744,-2.078,38797,1929,11033,241,87,48,1
150,15,17,403,1042,222,1593,592,523,523,0.1058,0,28360,3443,14838,121,36,31,1
254,56,21,822,1044,257,2609,629,1020,1020,0,0,39857,3302,14177,733,259,113,1
185,1,11,188,1116,20,439,6,1879,1879,0.721,-0.0227,50902,1972,4047,23,8,8,1
81,10,19,459,1156,62,484,381,754,754,0,0,34561,1422,1709,527,200,25,1
0,0,0,760,1168,1,0,0,96,96,0,0,14280,3200,6442,0,0,0,1
256,1100,55,1139,1168,272,1321,5308,2841,2811,92.115,-74.473,59082,5464,15705,875,303,49,1
2,0,0,1199,1406,38,27,2,171,171,0,0,17061,3245,13793,0,0,0,1
107,20,30,581,1467,165,512,363,986,982,1.5053,-1.4436,39144,1918,5953,374,134,32,1
1,0,1,242,1507,8,3,0,489,489,0,0,27332,3200,23529,0,0,0,1
1,0,1,1572,1542,6,4,0,62,62,0,0,12767,3208,11475,24,10,6,1
0,0,4,308,1582,23,3,0,1613,1613,0,0,47605,3200,3418,0,0,0,1
361,767,57,1019,376,165,994,1982,3176,3250,20.3016,-33.4139,61346,3994,14924,887,314,156,1
0,0,2,231,459,2,1,0,1475,1475,0,0,46009,3184,5720,52,18,17,1
17,14,4,1049,556,182,970,326,149,147,1.5118,0,16536,1263,5305,12,6,6,1
1,0,0,285,611,50,10,0,618,618,0,0,31168,3200,9746,0,0,0,1
0,0,2,502,868,4,0,0,3950,3950,0,0,64615,3205,17615,0,0,0,1
1045,375,624,4475,921,1054,1984,871,3219,3215,23.4745,-10.188,61199,2233,10640,852,309,112,1
15,2,32,3518,1261,942,464,19,412,412,0.3366,0,24536,2618,7929,309,114,8,1
7,4,4,330,444,4,9,5,5212,5212,0,0,68841,3217,2178,2,1,1,1
143,64,35,509,448,495,1877,592,1538,1540,2.9456,-0.9555,46887,3968,18243,2118,671,191,1
60,1,77,2575,537,1108,1178,27,376,376,0,0,23514,1897,8270,373,31,20,1
85,4,18,54454,611,95,343,12,1902,1902,0,0,51125,2774,12384,1278,449,11,1
255,40,69,1539,652,655,1406,223,1219,1219,1.3541,0,42948,3885,20389,1109,404,193,1
46,27,13,1626,665,136,473,110,1191,1192,1.6973,-1.748,42645,3813,13615,3856,1373,26,1
266,54,249,26300,675,977,1428,262,1568,1570,11.9997,-6.9442,47086,3201,14468,599,214,64,1
59,0,27,6148,709,181,493,17,1295,1295,0,0,43801,3138,15029,1511,615,74,1
84,9,75,3839,797,1107,1032,123,657,657,1.8454,-0.1757,32303,3170,13114,272,104,44,1
125,12,26,2377,814,319,1345,165,412,413,0.6384,-1.3396,24552,1267,5290,25,11,7,1
42,11,33,952,836,132,281,131,463,463,2.364,-1.2203,26489,1616,8727,541,202,68,1
737,583,53,870,961,129,2892,3522,1746,1709,36.2799,-26.0172,49121,2849,13077,177,59,48,1
320,83,48,2241,964,193,1409,281,1320,1315,9.1037,-2.5717,44010,1950,9678,387,133,69,1
4,0,7,985,1152,20,39,2,1040,1040,0,0,40308,3246,356,0,0,0,1
23,15,1,627,1288,29,233,100,1331,1331,0.1389,-0.0604,44103,3486,16087,2983,1123,266,1
61,5,13,612,1306,47,360,28,1662,1662,0,0,48349,3092,11184,825,270,105,1
124,8,27,1657,1313,165,914,59,1330,1330,0,0,44100,2757,17772,941,336,203,1
5,0,3,1055,1549,51,32,0,570,570,0,0,29895,2986,7549,39,11,3,1
0,0,4,1402,1597,31,3,0,908,908,0,0,37863,3201,3168,12,5,2,1
0,0,0,98,202,8,2,0,1711,1711,0,0,49121,3200,6835,0,0,0,1
20,2,9,1824,274,196,491,21,334,334,2.3845,-0.0155,22124,2468,10304,483,155,64,1
44,4,7,1139,282,197,415,111,1137,1137,0.7708,-0.4121,41811,2149,8444,687,222,13,1
250,22,33,680,401,189,1357,152,803,803,0.797,-0.8811,35732,1701,8625,592,227,49,1
